TIMESTAMP RECORD
TS RN
 
2012-03-16 11:00:00,0,84187,27.58,42.87,1.127,0.889,3.746732,59,0.5,205,4,7.721,7.443,109.1,15.18,919,-99,14.64,37.47,-99,-99,-99,5.106,3.452,1.773,13.21,13.16,30.71,190.1,0,0,0,0,0,-99,-99,0,0,0,-99,0.356633,0.02145717 
2012-03-16 12:00:00,1,84187,27.83,42.02,1.138,0.862,3.997482,60,0,222,4,8.49,8.22,108.1,14.25,917,-99,12.87,38.15,-99,-99,-99,0.326,1.084,2.033,13.19,13.16,30.89,0.349,0,0,0,0,0,-99,-99,0,0,0,-99,0.8812463,3.704945 
2012-03-16 13:00:00,2,84187,28.38,40.56,1.135,0.503,3.866024,60,0,194,4,8.14,7.791,110.1,16.91,918,-99,14.42,39.14,-99,-99,-99,0.315,1.33,2.101,13.17,13.15,31.24,0.308,0,0,0,0,0,-99,-99,0,0,0,-99,0.8733646,3.645855 
2012-03-16 14:00:00,3,84187,28.09,42.15,1.057,0.866,3.546314,60,0,181,4,7.963,7.724,112.5,13.81,917,-99,12.79,37.02,-99,-99,-99,0.525,1.503,1.957,13.15,13.13,32.87,0.374,0,0,0,0,0,-99,-99,0,0,0,-99,0.8061037,3.336802 
2012-03-16 15:00:00,4,84187,27.56,40.04,0.922,0.705,2.907945,60,0,196,3,8.21,7.899,110.5,15.83,916,-99,13.79,36.07,-99,-99,-99,0.267,1.52,2.065,13.16,13.14,33.07,0.291,0,0,0,0,0,-99,-99,0,0,0,-99,0.7003734,2.798848 
2012-03-16 16:00:00,5,84187,26.53,45.85,0.708,0.411,2.057015,60,0,209,3,7.505,7.225,110.3,15.49,916,-99,12.18,34.86,-99,-99,-99,0.416,2.33,1.971,13.18,13.14,32.6,0.29,0,0,0,0,0,-99,-99,0,1,0,-99,0.5129108,2.068653 
2012-03-16 17:00:00,6,84187,25.65,46.97,0.413,0.131,1.012504,60,0,185,3,6.417,6.16,113.1,15.92,916,-99,13.01,31,-99,-99,-99,0.629,3.374,1.591,13.22,13.16,31.12,0.298,0,0,0,0,0,-99,-99,1,1,0,-99,0.3184631,1.195978 
